annualinc,applytype,collections,delinq,inq,openacc,dti,pubrec,homeowner,term,vstatus,lstatus
43.0,INDIVIDUAL,0,0,0,13,16.69,0,RENT,36 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,0,12,7.98,0,RENT,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,3,1,7,20.33,0,MORTGAGE,36 months,Not Verified,On Time
22.0,INDIVIDUAL,0,0,0,10,27.33,0,OWN,36 months,Not Verified,On Time
155.0,INDIVIDUAL,0,0,3,4,10.12,0,RENT,36 months,Verified,On Time
39.0,INDIVIDUAL,0,0,0,12,12.8,0,RENT,36 months,Source Verified,On Time
48.75,INDIVIDUAL,0,1,0,9,21.27,0,OWN,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,13,18.2,0,MORTGAGE,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,2,4,6,8.19,1,MORTGAGE,60 months,Verified,On Time
47.0,INDIVIDUAL,0,0,0,9,23.74,0,MORTGAGE,36 months,Verified,On Time
53.0,INDIVIDUAL,0,0,2,16,21.24,0,MORTGAGE,60 months,Source Verified,On Time
100.0,INDIVIDUAL,0,1,1,10,1.91,0,RENT,36 months,Verified,On Time
66.0,INDIVIDUAL,0,0,2,12,15.99,0,RENT,36 months,Not Verified,On Time
32.0,INDIVIDUAL,0,0,0,7,35.75,0,MORTGAGE,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,1,9,12.19,0,RENT,36 months,Not Verified,On Time
143.0,INDIVIDUAL,0,0,1,13,12.47,1,MORTGAGE,36 months,Source Verified,On Time
96.0,INDIVIDUAL,0,0,2,19,28.46,0,MORTGAGE,36 months,Source Verified,On Time
20.0,INDIVIDUAL,0,0,0,7,20.59,0,RENT,36 months,Source Verified,On Time
104.34,INDIVIDUAL,0,0,0,9,23.19,0,MORTGAGE,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,1,17,13.37,1,RENT,36 months,Verified,On Time
100.0,INDIVIDUAL,0,0,0,12,30.31,0,MORTGAGE,36 months,Verified,On Time
15.0,INDIVIDUAL,0,0,2,8,13.81,0,RENT,36 months,Verified,On Time
43.0,INDIVIDUAL,0,0,0,21,38.57,1,RENT,36 months,Verified,On Time
76.0,INDIVIDUAL,0,0,2,10,7.97,1,RENT,60 months,Verified,On Time
120.0,INDIVIDUAL,0,0,0,8,9.2,0,MORTGAGE,60 months,Source Verified,On Time
185.0,INDIVIDUAL,0,0,1,12,10.7,0,MORTGAGE,36 months,Not Verified,On Time
41.0,INDIVIDUAL,0,0,0,10,8.47,0,RENT,36 months,Not Verified,On Time
148.0,INDIVIDUAL,0,0,0,15,13.48,0,MORTGAGE,36 months,Verified,On Time
95.0,INDIVIDUAL,0,2,0,32,18.29,0,MORTGAGE,60 months,Not Verified,On Time
72.0,INDIVIDUAL,0,0,1,10,16.9,0,MORTGAGE,36 months,Source Verified,On Time
96.0,INDIVIDUAL,0,0,4,13,13.43,1,MORTGAGE,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,0,5,12.69,0,MORTGAGE,60 months,Verified,On Time
32.0,INDIVIDUAL,0,0,0,8,22.47,0,RENT,36 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,0,9,25.16,1,RENT,36 months,Not Verified,On Time
103.5,INDIVIDUAL,0,0,1,16,25.8,0,MORTGAGE,60 months,Source Verified,On Time
63.4,INDIVIDUAL,0,0,0,8,15.84,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,0,6,16.07,0,RENT,36 months,Verified,On Time
132.0,INDIVIDUAL,0,0,4,17,28.39,0,MORTGAGE,36 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,0,16,24.24,0,MORTGAGE,36 months,Verified,Risky
52.0,INDIVIDUAL,0,0,0,4,19.04,0,MORTGAGE,36 months,Not Verified,On Time
143.0,INDIVIDUAL,0,0,0,6,3.08,0,MORTGAGE,36 months,Not Verified,On Time
94.0,INDIVIDUAL,0,0,1,15,18.6,0,MORTGAGE,36 months,Source Verified,On Time
72.755,INDIVIDUAL,0,0,1,7,11.48,0,MORTGAGE,36 months,Not Verified,On Time
38.0,INDIVIDUAL,0,0,2,20,16.74,0,MORTGAGE,36 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,0,4,20.47,0,RENT,36 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,0,7,11.55,0,RENT,36 months,Verified,On Time
100.0,INDIVIDUAL,0,2,3,13,15.96,0,MORTGAGE,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,9,6.02,0,RENT,36 months,Not Verified,On Time
72.0,INDIVIDUAL,0,1,1,16,22.26,0,RENT,36 months,Not Verified,On Time
63.0,INDIVIDUAL,0,0,0,8,13.16,0,MORTGAGE,36 months,Not Verified,On Time
68.0,INDIVIDUAL,0,0,0,7,29.8,0,RENT,60 months,Source Verified,On Time
88.166,INDIVIDUAL,0,0,0,5,16.31,2,MORTGAGE,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,0,0,15,13.32,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,6,5.08,0,RENT,36 months,Source Verified,On Time
12.0,INDIVIDUAL,0,1,0,12,18.7,1,OWN,36 months,Not Verified,On Time
51.0,INDIVIDUAL,0,0,0,7,6.25,0,RENT,60 months,Verified,On Time
92.0,INDIVIDUAL,0,1,0,14,23.06,0,MORTGAGE,36 months,Source Verified,On Time
42.996,INDIVIDUAL,0,0,0,3,8.04,0,RENT,36 months,Verified,On Time
21.6,INDIVIDUAL,0,0,5,3,3.89,0,OWN,36 months,Not Verified,On Time
200.0,INDIVIDUAL,0,0,0,10,11.72,0,RENT,60 months,Source Verified,On Time
96.0,INDIVIDUAL,1,1,2,10,19.54,1,MORTGAGE,60 months,Not Verified,On Time
89.0,INDIVIDUAL,0,1,0,13,10.71,1,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,13,11.7,0,RENT,36 months,Source Verified,On Time
33.0,INDIVIDUAL,0,0,0,11,26.04,0,RENT,36 months,Source Verified,On Time
22.814,INDIVIDUAL,0,0,1,5,36.19,0,RENT,36 months,Source Verified,On Time
51.0,INDIVIDUAL,0,2,0,13,20.99,0,MORTGAGE,60 months,Source Verified,On Time
48.0,INDIVIDUAL,0,0,0,6,9.8,0,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,7,23.36,0,MORTGAGE,60 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,0,16,24.26,0,MORTGAGE,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,13,12.23,0,MORTGAGE,36 months,Source Verified,On Time
178.46472,INDIVIDUAL,0,0,5,10,21.34,0,MORTGAGE,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,1,12,26.61,1,RENT,36 months,Source Verified,On Time
32.0,INDIVIDUAL,0,0,1,8,10.65,1,RENT,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,3,3,3.26,0,RENT,36 months,Verified,On Time
38.0,INDIVIDUAL,0,0,0,10,33.15,0,RENT,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,16,16.92,1,MORTGAGE,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,23,28.23,0,MORTGAGE,60 months,Not Verified,On Time
71.316,INDIVIDUAL,0,1,1,13,14.79,0,MORTGAGE,60 months,Verified,Risky
140.0,INDIVIDUAL,0,0,0,11,13.84,0,OWN,60 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,5,24.24,0,MORTGAGE,36 months,Source Verified,On Time
133.0,INDIVIDUAL,0,0,0,7,13.2,0,MORTGAGE,36 months,Not Verified,On Time
143.5,INDIVIDUAL,0,0,0,13,17.44,0,MORTGAGE,36 months,Source Verified,On Time
66.0,INDIVIDUAL,0,0,3,8,17.09,0,MORTGAGE,36 months,Verified,Risky
151.307,INDIVIDUAL,0,1,0,11,18.82,0,MORTGAGE,60 months,Verified,On Time
114.0,INDIVIDUAL,0,4,0,11,22.77,0,MORTGAGE,60 months,Source Verified,On Time
69.0,INDIVIDUAL,0,0,1,8,5.83,1,RENT,36 months,Source Verified,On Time
116.0,INDIVIDUAL,0,0,0,9,4.6,0,OWN,60 months,Verified,On Time
40.0,INDIVIDUAL,0,1,0,13,8.37,0,OWN,36 months,Source Verified,On Time
98.0,INDIVIDUAL,0,0,2,12,17.43,1,MORTGAGE,36 months,Not Verified,On Time
114.0,INDIVIDUAL,0,0,2,12,1.62,0,MORTGAGE,36 months,Verified,On Time
36.0,INDIVIDUAL,0,0,0,15,32.8,0,OWN,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,2,0,18,20.49,1,MORTGAGE,36 months,Source Verified,On Time
43.0,INDIVIDUAL,0,0,0,11,10.02,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,1,5,8.06,0,RENT,36 months,Source Verified,On Time
21.0,INDIVIDUAL,0,0,0,9,12.2,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,2,1,11,7.87,0,MORTGAGE,36 months,Verified,Risky
56.0,INDIVIDUAL,0,0,0,11,13.72,0,MORTGAGE,60 months,Verified,On Time
165.0,INDIVIDUAL,0,2,2,24,15.61,1,MORTGAGE,36 months,Source Verified,On Time
41.0,INDIVIDUAL,0,1,0,11,21.17,0,RENT,36 months,Source Verified,On Time
103.764,INDIVIDUAL,0,0,0,15,20.4,0,MORTGAGE,36 months,Verified,On Time
125.0,INDIVIDUAL,0,0,0,19,21.64,0,MORTGAGE,36 months,Verified,On Time
55.0,INDIVIDUAL,0,0,0,4,12.66,0,MORTGAGE,36 months,Not Verified,On Time
54.0,INDIVIDUAL,0,0,0,6,3.82,0,MORTGAGE,36 months,Not Verified,On Time
130.0,INDIVIDUAL,0,0,1,6,4.47,0,OWN,36 months,Source Verified,On Time
140.0,INDIVIDUAL,0,0,1,8,19.75,0,OWN,36 months,Verified,On Time
315.0,INDIVIDUAL,0,0,3,18,6.73,0,OWN,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,9,20.4,0,RENT,60 months,Source Verified,On Time
82.0,INDIVIDUAL,0,0,2,3,1.49,0,RENT,36 months,Verified,On Time
85.0,INDIVIDUAL,0,1,2,8,11.7,0,MORTGAGE,36 months,Verified,Risky
71.2,INDIVIDUAL,0,0,1,5,14.8,0,RENT,60 months,Verified,Risky
28.8,INDIVIDUAL,0,0,0,5,16.08,0,RENT,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,0,14,19.31,0,RENT,60 months,Verified,On Time
68.5,INDIVIDUAL,0,0,0,12,31.55,0,MORTGAGE,60 months,Verified,On Time
55.0,INDIVIDUAL,0,0,0,17,23.52,0,OWN,60 months,Not Verified,On Time
92.0,INDIVIDUAL,1,2,0,29,31.08,3,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,11,19.22,0,RENT,36 months,Source Verified,On Time
220.0,INDIVIDUAL,0,0,1,8,7.28,0,MORTGAGE,60 months,Verified,On Time
78.6,INDIVIDUAL,0,0,4,12,32.08,0,MORTGAGE,60 months,Source Verified,On Time
35.0,INDIVIDUAL,0,1,1,12,14.33,0,RENT,36 months,Source Verified,On Time
49.0,INDIVIDUAL,0,0,1,15,18.96,1,MORTGAGE,60 months,Verified,On Time
100.0,INDIVIDUAL,0,0,0,21,16.82,1,MORTGAGE,60 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,19,36.82,0,MORTGAGE,36 months,Not Verified,On Time
32.0,INDIVIDUAL,0,0,0,12,22.51,0,MORTGAGE,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,1,0,7,16.73,0,RENT,36 months,Not Verified,On Time
169.0,INDIVIDUAL,0,0,1,17,23.81,0,MORTGAGE,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,3,18,22.32,0,MORTGAGE,36 months,Not Verified,On Time
52.0,INDIVIDUAL,0,0,4,17,11.54,0,MORTGAGE,36 months,Source Verified,On Time
103.0,INDIVIDUAL,0,2,1,13,28.49,0,RENT,60 months,Source Verified,On Time
74.0,INDIVIDUAL,0,1,0,9,13.85,0,MORTGAGE,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,1,1,12,8.04,0,RENT,36 months,Source Verified,On Time
38.5,INDIVIDUAL,0,0,0,17,29.83,0,RENT,36 months,Not Verified,On Time
130.0,INDIVIDUAL,0,0,2,14,26.16,0,RENT,36 months,Verified,Risky
462.3708,INDIVIDUAL,0,0,0,15,8.35,0,RENT,36 months,Verified,On Time
22.0,INDIVIDUAL,0,0,3,7,33.44,0,RENT,36 months,Verified,On Time
17.0,INDIVIDUAL,0,0,2,10,27.82,0,RENT,36 months,Not Verified,Risky
60.0,INDIVIDUAL,0,1,0,13,28.56,0,OWN,36 months,Not Verified,On Time
160.0,INDIVIDUAL,0,0,1,19,11.87,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,1,7,9.47,0,OWN,36 months,Not Verified,On Time
68.6,INDIVIDUAL,0,0,0,11,11.23,0,MORTGAGE,36 months,Source Verified,On Time
76.0,INDIVIDUAL,0,0,0,27,39.55,1,MORTGAGE,36 months,Verified,On Time
130.0,INDIVIDUAL,0,0,1,13,20.52,0,MORTGAGE,36 months,Not Verified,On Time
35.88,INDIVIDUAL,0,0,0,14,28.6,0,RENT,36 months,Source Verified,On Time
28.0,INDIVIDUAL,0,0,1,14,35.62,1,MORTGAGE,36 months,Not Verified,On Time
63.0,INDIVIDUAL,0,0,0,20,22.97,0,MORTGAGE,60 months,Verified,On Time
100.0,INDIVIDUAL,0,2,1,14,31.08,0,MORTGAGE,60 months,Source Verified,On Time
100.0,INDIVIDUAL,0,3,2,23,25.29,1,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,8,20.83,0,RENT,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,1,9,17.26,0,RENT,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,1,10,12.43,0,MORTGAGE,60 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,0,8,8.34,0,MORTGAGE,60 months,Source Verified,On Time
110.0,INDIVIDUAL,0,1,0,10,21.41,0,RENT,60 months,Source Verified,On Time
90.1,INDIVIDUAL,0,0,0,14,21.48,0,OWN,36 months,Source Verified,On Time
18.2,INDIVIDUAL,0,0,0,3,39.91,0,RENT,36 months,Source Verified,On Time
37.44,INDIVIDUAL,0,0,1,6,3.49,1,RENT,36 months,Not Verified,On Time
72.0,INDIVIDUAL,0,0,0,12,16.48,0,RENT,60 months,Source Verified,On Time
28.0,INDIVIDUAL,0,0,1,6,10.93,0,RENT,36 months,Not Verified,Risky
83.9,INDIVIDUAL,0,2,0,4,8.04,0,MORTGAGE,36 months,Verified,On Time
213.54,INDIVIDUAL,0,0,2,16,8.61,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,17,8.21,1,OWN,36 months,Verified,On Time
95.0,INDIVIDUAL,0,0,0,15,13.33,0,MORTGAGE,36 months,Source Verified,On Time
31.0,INDIVIDUAL,0,0,0,9,12.58,0,MORTGAGE,36 months,Not Verified,Risky
138.0,INDIVIDUAL,0,1,0,12,27.02,0,MORTGAGE,60 months,Verified,On Time
87.0,INDIVIDUAL,0,1,4,9,18.29,0,MORTGAGE,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,2,13,22.6,0,RENT,60 months,Verified,On Time
74.0,INDIVIDUAL,0,0,0,10,30.33,0,MORTGAGE,60 months,Verified,On Time
107.325,INDIVIDUAL,0,0,1,28,25.38,0,RENT,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,1,4,2.34,0,RENT,36 months,Verified,On Time
24.024,INDIVIDUAL,0,0,0,6,25.22,0,RENT,36 months,Not Verified,On Time
21.6,INDIVIDUAL,0,0,2,5,10.39,0,MORTGAGE,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,0,17,28.06,1,MORTGAGE,36 months,Verified,Risky
58.6,INDIVIDUAL,0,0,0,13,27.62,1,MORTGAGE,36 months,Not Verified,On Time
22.6,INDIVIDUAL,0,0,0,5,1.96,0,RENT,36 months,Verified,On Time
70.0,INDIVIDUAL,0,1,0,11,16.3,0,OWN,36 months,Not Verified,On Time
56.0,INDIVIDUAL,0,0,0,9,13.57,1,RENT,60 months,Source Verified,On Time
86.4,INDIVIDUAL,0,1,2,17,11.06,0,RENT,36 months,Not Verified,On Time
200.0,INDIVIDUAL,0,0,0,14,18.5,0,RENT,36 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,0,11,12.24,1,RENT,36 months,Source Verified,On Time
118.5,INDIVIDUAL,0,0,0,10,27.08,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,14,28.83,0,MORTGAGE,60 months,Not Verified,On Time
132.0,INDIVIDUAL,0,2,0,15,12.91,0,OWN,36 months,Verified,On Time
46.7,INDIVIDUAL,0,0,1,10,7.35,0,MORTGAGE,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,8,18.4,0,MORTGAGE,60 months,Source Verified,On Time
360.0,INDIVIDUAL,0,0,0,11,4.05,0,MORTGAGE,36 months,Source Verified,On Time
51.0,INDIVIDUAL,0,2,0,10,17.22,0,MORTGAGE,60 months,Not Verified,On Time
64.0,INDIVIDUAL,0,0,0,8,14.34,0,MORTGAGE,60 months,Not Verified,On Time
125.0,INDIVIDUAL,0,1,0,10,17.08,0,RENT,36 months,Verified,On Time
115.0,INDIVIDUAL,0,0,0,3,3.12,0,RENT,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,1,10,2.3,0,MORTGAGE,60 months,Not Verified,On Time
58.0,INDIVIDUAL,0,0,0,6,11.15,0,RENT,36 months,Not Verified,On Time
63.0,INDIVIDUAL,0,0,0,10,12.53,0,MORTGAGE,36 months,Source Verified,On Time
59.0,INDIVIDUAL,0,0,2,27,14.66,0,RENT,60 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,0,13,25.57,0,MORTGAGE,60 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,3,15,15.26,0,MORTGAGE,36 months,Not Verified,On Time
33.0,INDIVIDUAL,0,0,4,18,30.58,0,MORTGAGE,60 months,Verified,On Time
85.55,INDIVIDUAL,0,0,1,9,23.43,0,MORTGAGE,36 months,Not Verified,On Time
140.0,INDIVIDUAL,0,0,0,14,14.58,0,RENT,36 months,Source Verified,On Time
59.5,INDIVIDUAL,0,0,0,20,39.51,0,MORTGAGE,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,1,13,27.27,0,MORTGAGE,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,0,22,21.5,0,MORTGAGE,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,1,7,14.95,0,RENT,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,1,6,8.27,1,RENT,36 months,Source Verified,Risky
87.0,INDIVIDUAL,0,0,0,4,11.36,0,MORTGAGE,60 months,Verified,On Time
80.0,INDIVIDUAL,0,0,0,11,10.84,0,MORTGAGE,36 months,Verified,On Time
73.0,INDIVIDUAL,0,0,0,12,21.88,0,MORTGAGE,36 months,Not Verified,On Time
37.0,INDIVIDUAL,0,0,0,7,14.87,0,RENT,60 months,Source Verified,On Time
46.0,INDIVIDUAL,0,0,0,7,3.42,0,RENT,60 months,Verified,On Time
220.0,INDIVIDUAL,0,0,0,18,4.31,0,MORTGAGE,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,2,26,31.83,1,RENT,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,0,9,22.26,0,RENT,60 months,Source Verified,On Time
25.0,INDIVIDUAL,0,0,0,6,28.66,0,OWN,36 months,Source Verified,On Time
58.0,INDIVIDUAL,0,1,0,9,13.76,0,RENT,36 months,Not Verified,On Time
58.0,INDIVIDUAL,0,0,0,7,19.78,0,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,22,25.18,0,OWN,60 months,Source Verified,On Time
60.4,INDIVIDUAL,0,0,2,14,10.17,0,MORTGAGE,36 months,Not Verified,On Time
110.0,INDIVIDUAL,0,0,0,10,4.48,0,MORTGAGE,36 months,Not Verified,On Time
114.0,INDIVIDUAL,0,0,1,17,20.21,0,MORTGAGE,60 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,2,11,28.32,1,RENT,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,2,0,9,26.57,0,RENT,36 months,Verified,Risky
50.0,INDIVIDUAL,0,0,0,18,28.92,0,RENT,36 months,Verified,On Time
103.0,INDIVIDUAL,0,0,0,14,22.45,0,MORTGAGE,36 months,Verified,On Time
54.0,INDIVIDUAL,0,0,0,5,24.33,0,RENT,60 months,Verified,On Time
38.0,INDIVIDUAL,0,0,0,9,20.81,0,RENT,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,13,16.27,0,MORTGAGE,60 months,Verified,On Time
50.0,INDIVIDUAL,0,2,0,12,22.39,0,RENT,60 months,Source Verified,On Time
25.344,INDIVIDUAL,0,0,0,10,21.66,0,RENT,36 months,Not Verified,On Time
48.5,INDIVIDUAL,0,0,2,31,16.88,0,MORTGAGE,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,2,0,7,10.27,0,MORTGAGE,60 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,7,13.77,0,RENT,36 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,2,9,20.06,0,MORTGAGE,60 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,25,23.95,0,RENT,60 months,Verified,On Time
160.0,INDIVIDUAL,0,0,0,9,16.51,0,MORTGAGE,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,19,36.65,0,RENT,36 months,Verified,On Time
90.0,INDIVIDUAL,0,0,3,6,17.2,0,MORTGAGE,36 months,Verified,On Time
44.0,INDIVIDUAL,0,1,0,6,21.6,0,RENT,36 months,Not Verified,Risky
62.0,INDIVIDUAL,0,0,0,14,27.35,0,MORTGAGE,60 months,Source Verified,Risky
65.0,INDIVIDUAL,0,1,0,13,19.6,0,RENT,60 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,6,25.68,0,RENT,36 months,Source Verified,On Time
46.0,INDIVIDUAL,0,0,1,8,32.79,0,RENT,36 months,Source Verified,On Time
58.0,INDIVIDUAL,0,1,1,14,16.72,0,OWN,60 months,Not Verified,On Time
52.159,INDIVIDUAL,0,0,0,11,22.3,1,RENT,36 months,Not Verified,On Time
62.004,INDIVIDUAL,0,0,0,6,3.5,0,MORTGAGE,36 months,Not Verified,On Time
47.5,INDIVIDUAL,0,0,1,13,34.35,0,RENT,36 months,Verified,On Time
30.0,INDIVIDUAL,0,0,1,8,23.36,1,OWN,60 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,2,6,14.09,1,OWN,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,0,7,21.28,0,RENT,60 months,Verified,On Time
57.631,INDIVIDUAL,0,1,0,11,22.59,0,MORTGAGE,60 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,5,15.88,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,1,13,31.45,0,MORTGAGE,60 months,Source Verified,On Time
72.8,INDIVIDUAL,0,0,0,5,2.32,0,RENT,36 months,Source Verified,On Time
210.0,INDIVIDUAL,0,0,0,7,14.59,0,RENT,36 months,Verified,On Time
58.142,INDIVIDUAL,0,0,0,18,25.47,0,MORTGAGE,36 months,Not Verified,On Time
43.5,INDIVIDUAL,0,0,0,8,24.14,1,RENT,36 months,Source Verified,On Time
130.0,INDIVIDUAL,0,0,0,4,7.18,0,OWN,60 months,Source Verified,On Time
48.0,INDIVIDUAL,0,0,3,12,23.6,0,RENT,36 months,Not Verified,Risky
29.0,INDIVIDUAL,0,0,0,8,5.38,0,RENT,60 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,0,11,26.72,0,MORTGAGE,36 months,Source Verified,On Time
140.0,INDIVIDUAL,0,0,0,15,6.25,0,OWN,60 months,Verified,On Time
120.0,INDIVIDUAL,0,0,0,9,12.27,0,MORTGAGE,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,9,23.74,0,RENT,36 months,Not Verified,Risky
52.0,INDIVIDUAL,0,0,0,4,16.04,0,RENT,36 months,Source Verified,On Time
29.0,INDIVIDUAL,0,0,0,11,12.25,0,RENT,36 months,Verified,On Time
47.0,INDIVIDUAL,0,0,0,16,25.38,0,RENT,36 months,Verified,On Time
53.8,INDIVIDUAL,0,0,0,9,14.66,0,RENT,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,1,1,5,8.11,1,RENT,36 months,Not Verified,On Time
68.0,INDIVIDUAL,0,0,0,14,15.33,0,MORTGAGE,36 months,Not Verified,On Time
84.0,INDIVIDUAL,0,0,2,6,13.59,0,MORTGAGE,36 months,Source Verified,On Time
98.0,INDIVIDUAL,0,0,0,9,10.53,0,MORTGAGE,60 months,Not Verified,On Time
105.0,INDIVIDUAL,0,1,1,25,16.64,0,RENT,36 months,Verified,On Time
80.0,INDIVIDUAL,0,2,0,11,25.28,0,MORTGAGE,60 months,Source Verified,On Time
61.0,INDIVIDUAL,0,0,1,10,31.99,1,RENT,60 months,Not Verified,On Time
82.0,INDIVIDUAL,0,1,1,20,26.91,0,MORTGAGE,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,2,8,11.82,0,MORTGAGE,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,3,0,15,11.24,0,MORTGAGE,60 months,Source Verified,On Time
33.5,INDIVIDUAL,0,0,0,4,11.75,1,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,2,3,4.79,0,RENT,36 months,Source Verified,On Time
196.0,INDIVIDUAL,0,1,0,10,17.1,1,MORTGAGE,36 months,Source Verified,On Time
137.0,INDIVIDUAL,1,2,0,13,9.85,0,MORTGAGE,36 months,Verified,On Time
76.0,INDIVIDUAL,0,0,0,17,25.63,0,MORTGAGE,36 months,Source Verified,On Time
72.5,INDIVIDUAL,0,0,0,9,20.43,0,MORTGAGE,60 months,Not Verified,On Time
44.0,INDIVIDUAL,0,1,0,21,20.98,0,MORTGAGE,36 months,Verified,On Time
116.0,INDIVIDUAL,0,0,0,15,7.21,0,MORTGAGE,36 months,Not Verified,On Time
43.326,INDIVIDUAL,0,1,0,4,19.86,0,RENT,36 months,Not Verified,On Time
65.63206,INDIVIDUAL,0,0,1,14,23.24,1,MORTGAGE,36 months,Source Verified,On Time
28.0,INDIVIDUAL,0,0,3,8,24.69,0,RENT,36 months,Not Verified,On Time
37.0,INDIVIDUAL,0,0,0,19,37.92,0,RENT,60 months,Source Verified,On Time
82.75176,INDIVIDUAL,0,0,0,6,18.14,0,RENT,60 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,1,16,12.38,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,1,0,0,5,16.99,0,OWN,36 months,Not Verified,On Time
73.0,INDIVIDUAL,0,0,1,27,9.85,1,MORTGAGE,60 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,0,27,27.97,0,MORTGAGE,60 months,Verified,On Time
25.0,INDIVIDUAL,0,1,0,7,19.78,0,RENT,36 months,Source Verified,On Time
33.5,INDIVIDUAL,0,0,0,6,32.25,1,MORTGAGE,60 months,Verified,On Time
68.64,INDIVIDUAL,0,0,0,14,12.36,0,MORTGAGE,60 months,Verified,On Time
96.0,INDIVIDUAL,0,1,1,10,17.06,0,RENT,36 months,Not Verified,On Time
